privilegium-de-non-appellando$Privilegium de non appellando$<em>privilegium</em> (ou : privilège) <em>de non appelando</em>$privilège donné à un état d’Empire d’interdire à ses sujets de faire appel auprès des tribunaux d’Empire$Falk Bretschneider$privilegium|privilège|privilegium
propst$Propst$prévôt$$Juliette Guilbaud$Probst|Propstei/Probstei
quadernion$Quadernion$quadernion$aigle historiée$Christophe Duhamelle$aigle
reichsabschied$Reichsabschied$recès d’Empire$$Sébastien Schick$Reichsgesetz|Reichsrezess|loi
reichsacht$Reichsacht$mise au ban de l’Empire$$Sébastien Schick$
reichsafterlehen$Reichsafterlehen$arrière-fief d’Empire$arrière-fief impérial$Rachel Renault$
reichsdorf$Reichsdorf$village d’Empire$$Falk Bretschneider$Reichsweiler
reicherzamter$Reichserzämter$archi-offices d’Empire$grands-offices d’Empire (définition peut-être plus large incluant les <em>Erbämter</em>)$Jean-Dominique Delle Luche$Reichserbämter|Reichserz(mund)schenk>|Reichserzbannerträger|Reichserzkämmerer>|Reichserzmarschall>|Reichserzschatzmeister|Reichserztruchsess|archi-chambellan|archi-échanson|archi-maréchal|archi-porte-étendard|archi-sénéchal|archi-trésorier|grands-offices
reichserzkanzler$Reichserzkanzler$archi-chancelier d’Empire$$CD$
reichsexekution$Reichsexekution$exécution d’Empire$$Sébastien Schick$Reichsexekutionsordnung
titularfurst$Titularfürst$prince titulaire$prince à titre personnel$Falk Bretschneider$Reichsfreiherr|prince
reichsschluss$Reichsschluss$décision d’Empire$règlement d’Empire$Christophe Duhamelle$Reichsgutachten|Relation|règlement
reichshofkanzlei$Reichshofkanzlei$chancellerie impériale aulique$$$
reichshofrat$Reichshofrat$Conseil impérial aulique$$Christophe Duhamelle$
reichsinsignen-reichskleinodien$Reichsinsignen, Reichskleinodien$insignes d’Empire|joyaux d’Empire$$Christophe Duhamelle$
reichsitalien$Reichsitalien$Italie impériale$parties italiennes du Saint-Empire|réseau vassalique de l’Empire en Italie$Falk Bretschneider$parties|réseau
reichskirche$Reichskirche$Église d’Empire$$Falk Bretschneider$
reichslehen$Reichslehen$fief d’Empire$fief de l’Empire$Rachel Renault$fief
reichsmatrikel$Reichsmatrikel$matricule d’Empire$$Christophe Duhamelle$
reichspatriotismus$Reichspatriotismus$patriotisme d’Empire$patriotisme impérial$Sébastien Schick$patriotisme
reichssteuern$Reichssteuern$impôts d’Empire$subsides d’Empire$Rachel Renault$Reichspfennigmeister|subsides
reichspublizistik$Reichspublizistik$publicistique d’Empire$discours savant du droit public impérial|science du droit public du Saint-Empire$Falk Bretschneider$discours|science
reichsreform$Reichsreform$Réforme de l’Empire$$Falk Bretschneider$
reichsregiment$Reichsregiment$gouvernement d’Empire$régence|conseil d’Empire$Jean-Dominique Delle Luche$conseil
reichsritterschaft$Reichsritterschaft$chevalerie immédiate d’Empire$chevalerie d’Empire$Christophe Duhamelle$Karitativsubsidien|Ritterkanton|Ritterort|chevalerie
reichstag$Reichstag$Diète d’Empire$assemblée d’Empire$Christophe Duhamelle$assemblée
reichstaler$Reichstaler$thaler d’Empire$$Vincent Demont$
reichsunmittelbar$reichsunmittelbar$immédiat d’Empire$$Sébastien Schick$Reichsunmittelbarkeit|immédiateté
reichsverband$Reichsverband$ensemble impérial$édifice impérial$Falk Bretschneider$édifice
reichsvikar$Reichsvikar$vicaire d’Empire$vicaire de l’Empire|vicaire impérial$Juliette Guilbaud$Reichsverweser|vicaire|vicaire
residenz$Residenz$résidence (princière|royale|etc.)|ville-résidence.$ville de résidence.$Nathanaël Valdman$Residenzstadt
restitutio-in-integrum$Restitutio in integrum$rétablissement intégral$<em>restitutio in integrum</em>$Christophe Duhamelle$restitutio
romermonat$Römermonat$mois romains$mois des Romains$Rachel Renault$mois
romischer-konig$Römischer König$roi des Romains$$Sébastien Schick$
schoppenstuhl$Schöppenstuhl$collège de jurisconsultes$collège d’échevins$Falk Bretschneider$collège
schultheiss$Schultheiss$écoutète$avoyer|bâtonnier (pour <em>Stabhalter</em>)$Jean-Dominique Delle Luche$avoyer
schutzherrschaft$Schutzherrschaft$protectorat$$Falk Bretschneider$
schwabischer-bund-1488-1534$Schwäbischer Bund (1488-1534)$ligue de Souabe$$Jean-Dominique Delle Luche$
sollicitatur$Sollicitatur$procédure de sollicitation$$Christophe Duhamelle$sollicitation
staatlichkeit$Staatlichkeit$étaticité$$Falk Bretschneider$
stand$Stand$état|ordre$corps|qualité|condition$$
stiftsadel$Stiftsadel$noblesse chapitrable$noblesse d’Église$Christophe Duhamelle$noblesse
supplikation$Supplikation$supplique$requête$Jean-Dominique Delle Luche$
territorium$Territorium$territoire$$Falk Bretschneider$territorium|territoire|territoire
turkensteuer$Türkensteuer$impôt turc$$Rachel Renault$
untertan$Untertan$sujet$dépendant$Rachel Renault$
urphede$Urphede$serment (avec une spécification)$caution juratoire|asseurement$Marie-Noëlle Drion|Falk Bretschneider$
vizedom$Vizedom$substitut du prince pour (la justice|les finances|etc.)$$Juliette Guilbaud$
wahlkapitulation$Wahlkapitulation$capitulation électorale$$Christophe Duhamelle$
wappenbrief$Wappenbrief$lettre d’armes$$Jean-Dominique Delle Luche$
weichbild$Weichbild$ban|banlieue$silhouette|bailliage$Falk Bretschneider$banlieue|silhouette
weistum$Weistum$coutume locale$$Falk Bretschneider$
westfalischer-frieden$Westfälischer Frieden$paix de Westphalie$traités de Westphalie|paix d’Osnabrück$Christophe Duhamelle$paix
zent$Zent$haute justice$pénal|criminel$Falk Bretschneider$
zuchthaus$Zuchthaus$maison de discipline$maison de correction$Falk Bretschneider$maison
regalien$Regalien$régales$droits régaliens$Falk Bretschneider$
kirchenregiment$Kirchenregiment$régence de l’Église$gouvernement de l’Église$Christophe Duhamelle$gouvernement
geistlicher-vorbehalt$Geistlicher Vorbehalt$réservat ecclésiastique$$Christophe Duhamelle$
